dic_gloss,synonyms,sid,FSW
Sandwich,Sandwich,490,M520x570S15d42479x468S2fb06514x494S20500489x494S22b04487x431S22b10487x540S15d46481x513
Sannat,,1045,M525x530S20322507x472S25704475x471S37800514x488S15a36498x518
Sannat  (Loran),,1381,M525x530S20322507x472S25704475x471S37800514x488S15a56498x518
Santa Lucija,,1207,M569x540S36d00479x471S14a10457x480S1dc20524x475S21100556x490S22b06478x479S22b04534x510S21100454x460
Santa Lucija (Loran),,1328,M528x515S14a20473x498S1dc20504x485
Santa Maria (Steve),,1470,M568x536S15d37541x512S15d31432x513S36d00479x531S22c00552x465S22c00443x464
Santa Venera,,1047,M547x518S10e50480x483S20322453x501S2940a503x502
Santa Venera,,1205,M550x517S20320450x502S10050486x484S2940a506x483
Santa Venera 2,,1318,M546x516S10050483x485S2930a505x497S20320454x501
Santa Venera D,,1319,M533x515S10050467x485S2940a489x495
Sapun_likwidu,,2015,M581x546S14f14419x454S14c38424x498S17410543x506S15318537x503S21100542x532S28800569x501S28814523x503S23504458x455
Saq,Drive,570,M561x591S2ff00482x482S20310513x547S20318468x547S2880c534x545S28800549x546S28814437x542S28818451x542S2fb04490x585
Saqaf tal-Halq,Mouth,390,M555x556S35d00482x482S1001f525x535S20700508x517
Saqaf_tal_Halq_1 (Krl),Palette_1 (Krl),1628,M555x557S35d00482x483S1001f525x536S20700508x518
Saqsa (Lrn),,1918,M556x530S26600540x455S30004482x483S20500497x519S1ce01522x483
Saqsi,Ask,775,M529x553S30004482x483S1ce02478x520S26600513x523
Sarraf (jew Inkaxxa) c-Cekk_1,Cash a cheque_1,2483,M558x580S1ea11490x421S1ea19463x434S2ea00508x445S2ea10468x463S2fc04489x477S1ed40514x508S1ed48454x507S22102506x513S22106482x509S26606528x525S26612443x529S15d3a446x558S1eb10469x557S27e07504x565
Sarraf Cekk,"Inkaxxa Cekk, Exchanged a cheque",2663,M558x584S1ea11490x417S1ea19463x430S2ea00508x441S2ea10468x459S2fc04489x473S1ed40514x504S1ed48454x503S22102506x509S22106482x505S26606528x521S26612443x525S13f17497x554S21300466x562
Sarvetta (Lrn),,2013,M603x569S10050450x432S10058429x432S24402465x452S2441a398x457S15a21554x517S15a07531x502S29100575x530S16c48451x546S16c40496x548S21100565x497
Saturday (Lrn),,2212,M531x519S1de02501x482S28903470x492
Saturday old (Lrn),,2248,M537x527S14c28472x496S1f520513x507S2d720464x473
Save (Lrn),Ssejvja (Lrn),2091,M520x536S20500492x505S15020495x464S15d3a481x517S22a04505x505S22102480x479
Savings Account_1,,2484,M538x588S1f31f471x525S1f317507x502S21303467x497S21301509x476S23100512x539S23110463x569S2fc04496x577S15a37488x436S15311505x413S22103492x420S20500496x438
Sawwat_1 (Krl),"Hit, Slap",1855,M538x531S15d10517x470S23004513x501S22c03463x484S22c03475x498
Sbatax,,2702,M530x515S10020471x485S1dc2e500x489
Scanner (Lrn),,2134,M543x526S37806484x517S1f850457x476S22c02482x491S15a56516x514S22c06486x474
Scientist (Loran),Xjentist (Loran),1335,M535x534S16d48470x470S16d40509x467S2a400510x496S2a410465x498
Scissors (Lrn),,2157,M539x517S10e02509x500S22b02462x501S22602509x484
Scorpion,Skorpjun,1095,M525x538S14c28502x505S10a20497x462S21400506x493S22510475x505S26510480x523S22100484x465
Screenshot (Lrn),,2136,M573x582S10020491x419S10028461x420S24402505x441S2441a427x440S1dc20549x521S1dc28486x521S21600543x516S22b03517x558
Scrub (Lrn),,2270,M577x565S1f54f457x451S15d39423x476S2e705474x436S15d48494x517S15d40516x517S21100507x551S27100537x531S27114453x525
Sculptor (Loran),Skultur (Loran),1336,M531x568S1f718470x446S26f00491x433S1ea20495x450S15a40515x494S15a48471x492S29c0c514x530S29c14470x531
Sea Horse,Ziemel tal bahar,1096,M541x561S10a11513x535S29d00513x474S10a10507x440S29302460x457
Sea Urchin,Rizza,1102,M524x526S14c1f497x490S14c17477x493S20800498x516S22510487x474
Seal,Foka,1103,M530x531S36e00477x470S15a18468x503S15a10518x504S20c00485x510
Search (Lrn),,2038,M533x546S11811508x476S11819468x477S22c24492x504S22510470x454S22510501x455
Search engine (Lrn),,2135,M559x580S11821482x439S11829442x440S22c24466x467S14e02525x532S14e0a501x531S21100526x514S28805539x560S2881d495x558S22510446x420S22510483x420S37707532x563S37705500x561
Sebgħa,,2700,M515x512S1dc26485x488
Sebgħa,Seven,761,M515x512S1dc02485x488
sebgħa mija,,2738,M547x512S1de26454x488S17614499x496S17614531x495
Sebgħa u erbgħin,,2713,M537x516S14420464x485S1de2e507x492
Sebgħin,,2720,M533x513S1de26468x488S17614517x497
second (Lrn),,2236,M539x534S14c1a493x499S37806461x508S1d452477x469S20500486x523S23100513x467
Security (Lrn),,2137,M558x550S14402442x463S22510487x504S37700491x456S21100477x450S22b06480x462S14c20535x517S14c28487x519S22510534x503
Security Guard (Loran),Gwardjan tas Sigurta,1337,M561x637S2ff00482x483S18111515x489S22b04513x515S15a16492x558S20500503x545S14402504x598S1440a463x597S27000521x619S27010438x617
Security_2 (Lrn),,2330,M539x570S2ff00482x483S18111515x489S22b04513x515S15a06492x558S20500505x545
Segretarju,Secretary,2661,M550x535S15d39450x480S1eb50469x487S26506485x512S1ed47524x466S22b04534x505
Segwa jew Obda l-Mizuri,Follow or Obey Measures,2410,M538x579S30104482x477S15d01505x496S15d09471x496S26500524x478S26510473x478S20500496x500S15d18477x543S13320513x527S20612499x542
Sehem_1,"Ishma, Shares_1",2486,M544x553S20320466x449S26500490x448S10002507x500S1000a462x510S23100518x521S23110456x535S2fc04494x542
Sehem_2,"Ishma_2, Shares_2",2487,M544x574S2fc04494x563S23110456x556S10002507x521S1000a462x531S23100518x542S1f217497x448S21301471x426
Self,"Loan, Mortgage",2662,M527x592S34400482x483S1dc01487x519S22a04491x555S22100515x516S15d3a482x573
Sellef (Lrn),,1917,M552x546S1e640511x455S1e648461x476S27100512x531S27114448x529
Sellem_1 (Krl),"Salute, Say Hi, Hello",1856,M560x523S30104482x477S15a11517x495S26600544x493
Selmun,,1200,M510x553S14a20491x538S15a20494x448S2b000491x491
Sema,Sky,437,M518x518S2ff00482x483S14c21432x456S28b0a469x444
Sema (Lrn),,1916,M602x531S30006482x483S10001523x501S20500521x488S1f540587x500
Semma (Lrn),,1915,M542x547S10000379x510S26600526x510S1ed56438x481S22b04438x517S2ea02382x488S10001501x512S33b00482x483
Sensittiv_1 (Alx),"Ihoss, Senstive, Qalbu Zghira",1841,M526x572S14c02483x546S20500471x561S36e00477x526S30150516x512S30150475x511S30d00479x479
Sensittiv_2 (Do),"Sensitive , Ihoss, Qalbha Zghira",1842,M557x566S30105482x477S14c02480x543S23600518x547S21100464x548S30d30487x496
Sentence 1,,674,
sentence 1,,673,
Sentence 2,,676,
sentence 2,,675,
Sentence 3,,677,
sentence 3,,685,
Sentence 4,,678,
sentence 4,,687,
Sentence 5,,681,
sentence 5,,686,
Sentenza nr. 3,,754,
Sentenza nr. 3,,759,
Sentenza nr. 4,,755,
Sentenza nr. 5,,756,
Sentenza nr. 6,,757,
Sentenza nr. 7,,758,
Sentenza nr.2,,753,
Seraq_1 (Krl),"Steal, Rob",1857,M535x524S14c48465x477S2233b497x480
Serbia,,1162,M533x516S18530467x501S2e401504x485
serduk,"rooster, cockerel",1243,M543x518S11e10520x466S30000482x483S20600491x470
Serduk Keith,Cockerel,1291,M538x518S20600491x470S30000482x483S14c10515x466
Serva_1 (Krl),,1957,M550x523S15d39477x500S15d31496x499S2d708511x481S2d710451x478
Servi_1 (Krl),Serve Food,1858,M546x523S15d39481x500S15d31500x499S2d710455x478S2d708507x483
Servizz tat-Trasport,Transport Service,2407,M567x558S1f210504x443S1f218467x454S26c00540x447S26c10434x461S2fc04497x474S15d31512x520S15d39475x515S26c07538x503S26c11446x508S2fc04498x547
Settin g (Lrn),,2130,M563x518S1d440501x482S1d448470x483S21100494x502S29113437x486S29107534x490
Settings_1 (Lrn),,2329,M535x539S1d410500x461S1d448467x471S23204509x497S23214466x506S2fc04499x528
Seven,Sebgha,2671,M515x511S1de02485x489
Sex (Em),"Sess (Em), Att Sesswali (Em)",1532,M541x518S33100482x483S20e00505x500S1f552526x489S26602473x492
Sfida_(Challenge) (Lrn),"Challenge, Quest, Competition",1914,M562x516S11810512x489S11818474x486S23806537x484S2381e438x487
Sfida_(Challenge)_2 (Krl),"Challenge, Quest, Contest, Competition, Kompetizzjoni",1956,M546x530S10002516x470S1000a455x472S26f02516x490S26f16475x486
Sfida_1 (Lrn),,1912,M551x552S2ff00482x483S10019460x506S10010493x509S20500486x495S26616436x536S20500502x495S26606521x535
Sfida_2 (Lrn),,1913,M570x546S20500463x490S10010513x516S10019450x513S33000476x483S20500525x498S26616421x510S26606540x516S35650489x504
Sfortunat,Unlucky,423,M565x571S31000463x488S30304478x477S30004502x488S16101515x527S26607543x516S2f700520x564
Shab,Cloud,438,M589x517S2ff00482x482S14c21518x459S2930a548x455
Shampoo (Lrn),,2269,M556x518S14e10531x479S14e18448x478S32b00482x483S22500452x458S22500533x462
Shana,Hot,440,M579x576S2ff00482x482S14c01530x526S23705544x540
Shark,Kelb il bahar,1104,M542x531S15a10526x470S2e100519x502S26802458x485
Sheep,Naghga,1105,M561x549S2ff00482x483S10a10523x488S10a18459x488S2930c547x500S29314438x508
Shoe Market (Loran),,1395,M547x568S15a57463x450S18152480x432S21100489x446S26603494x453S1815a460x512S18152502x514S23500510x533S23510454x533S2fc04495x557
Short Hair (Lrn),,2164,M534x550S30005482x483S15a54522x505S20b00497x537
Shorts_1 (Lrn),,1560,M552x538S18103505x463S1810b477x463S26606522x473S26612448x474S18136471x526S1813e508x526S22a00523x503S22a10475x502
Shorts_2 (Krl),,1561,M522x525S10e1a478x478S10040507x495S26604494x476S21100489x511
Shorts_3 (Alx),,1562,M554x547S21100470x533S21100516x533S1820c510x511S18204468x512S26506539x513S26512449x512S36d02479x454
Shun,Warm,504,M549x521S2ff00482x482S15002482x496S26606519x501
Shut Down (Lrn),,2132,M544x547S14c20521x454S14c28457x458S18520502x526S18528473x526S20500494x536S22b03511x494S22b15465x495
Sider,Breast,389,M546x543S36d00479x457S17141524x465S20500510x469S20500509x532S28b0c526x486
Sider_1 (Em),Breasts_1 (Em),1630,M534x519S15402509x484S1540a466x482S20500475x505S20500512x508
Sider_2 (Krl),Breast_2 (Krl),1629,M569x526S15a52508x490S2c300543x485S36d00479x474S20500512x515
siefer,to go abroad,944,M519x570S32102482x483S19a51496x543S22b01473x528
Siefer_1 (Krl),"Fly, Travel by Plane, Aeroplane, Airplane, Plane",1859,M527x516S19a52507x488S22b01474x484
Sieq,Leg,548,M553x537S36d10479x464S15d1c534x510S20602519x510
Sieq_(Leg)_1 (Em),Leg_1 (Em),1632,M541x519S10e04526x482S1000a460x504S20600499x498
Sieq_1 (Em),Feet_1 (Em),1631,M533x539S15a58508x462S15a58483x463S23200507x495S23200468x498S2fc04491x528
Siggiewi,,1048,M524x524S20310485x476S2031a509x497S37806477x504S37808492x492
Signwriting assignment,,310,
SignWriting Nitghallem,Learn SignWriting,514,
Sigurta_1 (Lrn),Security,2408,M539x551S18248481x533S22b03514x516S20500493x540S18210516x489S2ff00482x483
Sintomi,Symptoms,2409,M526x582S30f00482x483S14c02495x530S21100480x533S2e600481x549S35010495x506
Sinus_1 (Em),,1633,M540x547S2ff00482x483S1f407519x489S22b04493x487S1dc01517x517
sitt mija,,2736,M541x510S1f726460x490S17614492x493S17614525x494
sitt mija,,2737,M541x510S1f726460x490S17614492x493S17614525x494
Sitta,,2695,M508x512S1f926493x489
Sitta u għoxrin,,2707,M525x515S10e20476x485S1f726510x494
sitta u tletin,,2710,M523x515S18620477x485S1f726508x493
Sittax,Sixteen,2684,M521x515S10020479x485S1f702506x494
sittin,,2717,M526x511S1f726475x489S17614510x495
Sitwazzjoni_1 (Lrn),Situation,2414,M525x531S15a56475x469S14c52494x485S22512481x488S2ea02477x516
Six,Sitta,2670,M508x512S1f902493x489
Skandaluz_1 (Stv),"Scandalous, Arukaza",1843,M544x625S19200484x596S34510489x504S14c03482x552S23500507x529S2f700519x553S32402482x483S26a02463x598S2f900441x605
Skarpan (Loran),Shoe Maker (Loran),1434,M545x573S1d410504x428S1d418466x430S2e230501x464S2e230477x463S22b04529x469S22b14456x469S15a57470x540S18152485x518S26603487x551S21100494x532
Skates roller,,2822,M528x529S13d1a505x472S13d12482x473S23100473x512S23110502x512
Skeletru_1 (Em),Skeleton_1 (Em),1634,M559x620S14c04536x542S14c0c445x545S27102539x580S2711a450x577S30342482x476
Skieken (Lrn),,2014,M558x565S11541465x461S11549442x451S21100482x450S27103490x435S10011510x525S10019482x526S28806536x548S2881e461x553
Skrivana (Loran),Clerk (Loran),1435,M536x561S15d39464x440S1ea50474x447S27e00508x441S1ed56517x496S22b04518x531
Skrivanija tal Kompjuter_1 (Stv),Computer Desk,2515,M552x569S15a50509x432S15a50478x431S23c04529x454S23c1c448x457S14c50510x538S14c58477x538S10021503x491S10029469x488S28814461x507S2880c532x507S22510493x523
Skrivanija_1 (Stv),Desk,2517,M560x547S15a50501x455S15a50470x454S23c04521x477S23c1c440x480S15a37465x516S1eb50495x528S27c07528x524
Skunk,,1106,M535x582S2ff00482x455S2b705521x456S10e51482x438S33100483x510S30c30491x513S15d10508x530S23704493x561
Skur,Dull,253,M528x530S20310472x470S37a00479x482S27100488x485
Sliema,,1274,M575x532S33100482x483S10012501x509S20f10525x490S2b700538x509S2b700556x508
Slig (Lrn),,2253,M538x541S29a1c467x506S29a04517x505S1ce40516x460S1ce48462x464
Slipped_Disk_1 (Em),,1635,M518x521S1f70a483x501S1f702482x482S26506503x488S2f900503x480
Slotted_spoon (Lrn),,2012,M517x533S15110488x467S1524a483x490S26514492x518
Slovakia,,1183,M556x550S10009469x497S10001510x495S2ff00482x483S27604527x494S2761c442x493S2df08513x528S2df10469x529
Slovenia,,1163,M527x537S11500477x464S2ea02502x477S37800483x495S15a56473x525
Slow_cooker (Lrn),,2011,M586x535S16c40441x513S16c48415x514S12a40491x493S27200490x466S15a50566x470S23100560x506
Smart City,,1206,M543x538S20310508x523S20314476x522S14c00498x463S14c28485x464S28900528x492S28918458x491
Snail,Bebbuxu,1107,M530x518S1f729505x484S10e51484x493S22510470x482S21404515x509
Snake,Serp,1108,M559x511S10002491x493S2dd00442x495S26d00532x490
Snapchat (Lrn),,2131,M545x597S15050519x529S15058454x524S2e230525x565S2e230455x560S2ff00482x483S22b00527x479S22b10459x482
Snien,Teeth,386,M538x547S36100482x482S20500493x490S10001517x517
Snien_1 (Krl),Teeth_1 (Krl),1636,M526x544S36100482x483S10000489x514S20500516x512
Snow 1 (Lrn),,2251,M533x541S14c50508x460S14c58467x461S29a04518x505S29a1c468x506
Snow 2 (Lrn),,2252,M538x541S29a1c467x506S29a04517x505S1ce40516x460S1ce48462x464
Social Network (Lrn),,2138,M576x547S19d10547x518S19d18506x518S20600529x500S14c52471x453S14c5a448x481S2ec02427x461S2ec1a457x513S2fc03424x500
Socjali_1 (Lrn),Social,2415,M565x541S2ea02540x499S14c5a476x459S22512479x493S14c52494x488S22516510x460S2ea12436x469S2fc04494x530
Software (Lrn),,2095,M542x567S14c31510x478S14c09475x481S16c28459x434S16c20519x435S22122507x436S22126484x433S2eb00527x525S2eb18480x514S2fc04500x556
Soghla Xotta,Dry Cough,2416,M542x632S26506527x612S18536503x606S1853e477x607S21300503x584S21300469x586S26512456x617S31b00482x483S1f752496x545S20600493x530
Soghla_1 (Lrn),Cough,2412,M518x575S31b00482x483S1f752492x538S20600486x564
Soghla_1 (Lrn),Cough,2413,M518x575S31b00482x483S1f752492x538S20600486x564
Soldier (Loran),Suldat (Loran),1338,M556x518S37800538x437S1f730533x425S20500524x461S36d00479x440S2ff00485x483S18111518x494S26500542x492
Soluzzjoni,Solution,2417,M579x517S17c10511x483S17c18468x483S22102502x491S22106486x488S26612422x501S26606549x499
Some words hw,,158,
SOMMA-FLUS,STACK OF MONEY,104,M515x526S20500496x506S15d39486x503S16c10495x475S20500497x505
SOMMA-FLUS 2,STACK OF MONEY 2,105,M515x525S20500495x505S15d39485x502S20500496x504S16d10498x476
Soppa,Soap,491,M545x570S33b00482x483S2a305516x538S1ea41495x521S15a48470x525
Sorry,,376,
Soru Loran,Nun Loran,1310,M550x532S34500482x483S10011529x499S10019452x502S21100476x490S21100511x486S2880d508x508S28815474x508
Sos,Sause (Tomato Ketchup),492,M523x572S1f551395x524S2e70e390x557S20e00479x517S10001495x511S26606493x543S33b00482x482
South Africa,Afrika t'Isfel,1283,M535x548S14c20498x485S18520492x533S2880c523x509S20320465x453S22a04465x474
South America,Amerika t'Isfel,1152,M516x528S14c22485x472S14c0a484x505S20500497x497
Spallejn_1 (Em),Shoulder_1 (Em),1637,M524x520S36d00479x516S20500471x501S20500486x500S15a53501x481
Spanja,Spain,1281,M521x525S36d00479x475S20e00462x497S1ea00494x498S2e704477x494S20500462x514
Spare Bedroom_1 (Lrn),,2508,M550x603S10051497x426S10059461x425S2d61b514x450S2d603460x451S2ff00482x483S15a17527x517S15a19510x503S20500525x515S15a50519x556S15a50473x554S22a04519x588S22a14473x586
Spare_Ribs_1 (Lrn),,1742,M553x557S1813e504x469S36d00479x444S37900522x447S21200509x453S26a06539x472S15d0a478x538S1d411509x502S20a03490x523
Speech Therapy (Loran),,1396,M535x607S15d39485x582S1f502496x561S26720519x565S33b00482x483S11800517x513S2e500485x512
Speed (Lrn),,2128,M560x518S26600535x458S2ff00482x483S1ee10529x488S2f700548x472S22102524x492
SPICCA,FINISHED,525,
SPICCA,FINISHED,526,
Spicca_1 (Krl),"Finish, End, Over, Conclusion",1860,M535x525S15d37466x497S15d51484x502S20e00495x484S26507514x493S20e00483x475S26507522x507
Spider,Brimba,1109,M540x532S14c50461x497S22510465x483S22b00524x495S22c04509x490S22c00499x469
Spinaci,Spinach,493,M613x569S36d00403x525S37902444x528S3780c464x552S20317489x535S20500572x519S30004561x483S19a20585x513S22f01463x531
Spizeriija_1 (Em),Pharmacy_1 (Em),1638,M521x524S36d00479x476S11508453x494S11502466x493S20500458x490
Spring (Loran),,1486,M514x540S14c00487x460S15a06487x511S22c00492x498
Spring (Lrn),,2229,M539x531S14c00462x469S15a1a512x496S37806481x502S21000492x516S22b06500x472
Sptar Karen Grech,Karen Grech Hospital,2419,M526x544S36d00479x457S18502465x464S20500476x486S20500512x485S14010464x514S10a40511x517
Sptar Mater Dei,Mater Dei Hospital,2418,M528x549S36d00479x452S18502465x459S20500476x481S20500512x480S18d50477x524S10110512x519
Sptar Privat,Private Hospital,2421,M525x593S36d00482x553S18502468x560S20500479x582S20500515x581S2ff00477x483S20500495x502S15a10480x503
Sptar_1 (Em),Hospital_1 (Em),1639,M522x520S36d00479x480S18502465x487S20500476x509S20500512x508
Sptar_2 (Em),Hospital_2 (Em),1640,M523x532S36d03479x469S37900473x472S10001502x502S22b04479x480S22b06477x483S21100459x480
Squirrel,,1134,M542x631S33b00482x483S1ea10509x532S1ea18467x531S15a18488x565S37800492x591S15010517x600S22b00520x566S21100496x593S36e00477x515
SSAJNJA,SIGN (TO),5,M522x536S14c10499x463S14c18478x475S2f900501x531S2ea00506x498S2ea4c484x510
Ssellef (Lrn),,1911,M605x541S11912419x492S1571a396x523S20500414x512S27110461x489S12910516x459S12918475x459S27100510x491S1f720577x500S26a00578x476S2fc04498x510
Ssellef_2 (Krl),Borrow_2 (Krl),2488,M533x561S1f217494x460S21301473x439S1ea40509x509S15a36468x549S2d701478x518S26904517x537
Sstartja_1 (Krl),Start Engine,1861,M535x524S1f748465x483S1ea50503x476S26906517x508
St Julian,,1049,M548x550S10a11520x449S2ff00482x483S2d904478x457S10710521x524
St Julian 2,,1203,M548x550S10a11520x449S2ff00482x483S2d904478x457S10710521x524
St Paul Bay,,1046,M553x565S10a11516x446S2ff00482x483S2d904474x455S15d27530x514S15d2e456x546
St Paul Day (Lrn),,2200,M625x577S22c04609x469S10002595x451S30000482x483S10113503x437S2e706488x466S15a22456x565S15a27524x527
Staġun,Season,2819,M535x523S1440a465x478S10002505x477S2e804498x491
Staġun,Season,2820,M535x523S1440a465x478S10002505x477S2e804498x491
Standing Order_1,,2489,M533x559S1f217501x462S21301478x441S15a18467x493S18510478x506S18520489x543S26500519x544S20500483x491
Statistika,Statistics,2422,M554x562S1dc28476x529S10050508x532S2490a518x519S35000482x483
Steamer (Lrn),,2010,M541x539S16c40515x518S16c48461x516S29400525x461S29418459x463
Sterlina_1,Sterling_1,2491,M524x517S15a36476x499S20b00484x484S10040509x487
Sterlina_2,Sterling_2,2490,M526x543S1f217505x436S21301482x415S2ff00482x483S20500493x505S1dc01483x513
steward,steward,872,M597x578S30000405x483S17d10411x462S22b00442x452S22104398x469S36d00472x514S20341487x535S20349480x557S20500476x547S22a04509x541S36d00554x511S19a52577x531S22b02563x562
Steward (Loran),,1436,M530x555S1f740481x445S20600470x467S1f748470x484S19a51507x519S2890e470x540
Stharrig jew Survey,Survey,2423,M534x526S10018467x475S10e51489x474S26d03507x500
STILLEL,STARS,108,M534x584S30a00482x488S30100482x477S1ee10508x527S1ee18461x527S22220499x537S22220479x537S26a06520x557S26a12467x555
STILLEL 2,STARS 2,112,M546x584S30a00482x488S30100482x477S26a12467x555S1dc29452x529S22220499x537S22220479x537S26a06520x557S1dc21516x528
Stonku_1 (Em),Stomach_1 (Em),1641,M521x532S36d02479x469S22a04493x517S21100508x514S15d02486x490
Storega,,2141,M565x563S30007482x483S18510512x486S20b00510x469S17d48530x548S15a34541x518S20500555x551
Stork,,1135,M555x558S1dc20531x467S33100481x458S22121522x472S33100483x508S22107527x518S26700539x516S1dc10509x513
Straight Hair (Lrn),,2160,M536x552S15a40520x479S30007482x483S22c04520x510
Strument_1 (Em),Instrument_1 (Em),1644,M579x559S10a00518x521S2b805493x526S35d00482x489S30150493x476S1eb20507x441S1eb28477x440S26706537x442S26712425x442
Strument_2 (Em),Strument_2 (Em),1643,M580x554S1eb20513x448S1eb28482x446S26606549x447S26612443x448S10a3e536x537S36d02479x504S21100520x536S22b00564x524
Strument_Bil_Vidjo_1 (Em),Instrument_Video_1 (Em),1642,M536x584S10a00517x546S2b805492x551S35d00481x514S30150492x501S2ff00483x451S19a10508x464S20500496x460
Strument_Bil-Video_2 (Em),Instrument_Video_2 (Em),1645,M580x604S36d02479x554S22b00564x574S10a3e536x587S21100520x586S2ff00482x483S19a10507x497S20500496x491
Student work,,36,
Studja (Lrn),,1906,M522x530S15d00503x470S15d08478x471S2e522485x507
Studja (Lrn),,1910,M519x533S15a00488x467S15a00507x467S2e422482x504
Suffejra_1 (Em),Jaundice_1 (Em),1646,M535x580S2ff00482x483S15d01508x496S22314461x535S26606505x484S20e00491x487S15011480x535S2df00503x559
Suit,,306,M621x551S36d00414x450S20301453x470S37703468x485S20301394x468S3770b379x483S26602440x458S26616397x458S20500438x476S20500425x476S2fb04428x506S36d00542x450S36d00543x484S20310588x520S37800594x489S22b00605x498S20318526x521S37800532x490S22b10508x497S2fb04559x545
Summer (Loran),,1485,M534x518S1f520447x462S30000482x483S26706481x462S21100521x476
Summer (Lrn),,2218,M541x518S30000482x483S1f510526x462S22b06489x462S21000458x463
Sun (Lrn),,2224,M521x520S14c11495x493S22631479x481
Sunday (Lrn),,2207,M528x526S10001507x475S28903473x499
Sunday old (Lrn),,2249,M584x582S30000481x483S36d00479x529S15a12541x485S20500495x467S20500495x571S20500462x515S20500524x513S22d04550x508S22c06542x515
Suppost,Suppose,777,M513x526S1ce40491x474S23000487x508
Supretendent,,2424,M550x576S36d00479x439S10e01465x443S20600463x424S14c20527x503S14c28470x505S2df07523x547S2df1f477x552
Sushi (Lrn),,1765,M534x549S22a04521x482S22a04500x488S22a04476x491S27c07492x467S1ce40466x451S10e02480x534S22122467x527
sw,,870,M670x568S32a00482x483S11e00468x497S23600631x551
sw class 01,,558,
sw class 02,,559,
sw class 02,,560,
SW space is sybolic?,,123,
sw_uni_gp4,,561,
sw1,,869,M520x549S30a00482x483S10e00505x519
Swab 1 (Lrn),,2425,M552x545S33100482x483S1ea00503x498S26506537x504S2df0f524x521
Swaba_1 (Em),Fingers_1 (Em),1647,M536x525S14c20510x494S14c28464x492S22510514x480S22510465x476
Swan,Cinja,1136,M535x529S15a1a508x517S37906468x522S18210494x472S37700513x487S21100491x505S26602465x483
Swatar,,1050,M526x515S20322475x500S18620508x485
Sweden,,1156,M543x531S15a1a473x519S17b12473x487S22b00508x469S20500458x513S22b00527x469S22104477x506S22104491x507
Sweeper Cleaner (Loran),Kennies Hassiel (Loran),1339,M545x558S1f751523x447S1f759488x443S2ea26499x478S26622460x470S15a39455x521S15a51471x517S21100468x540S26507490x545
Sweet Sauce (Lrn),,1766,M551x544S33b00482x483S10001510x508S21100489x513S26606480x528S2a20f528x507
Swieqi,,1051,M524x537S20322480x522S18630477x463S22c00508x490
Switzerland,,1166,M521x541S1ed06489x481S1ed00449x519S23304484x515S36d00479x460
Syria,Sirja,1280,M530x514S15a18470x487S10e02500x497S20602487x490
T,,11,
T,,945,M515x509S1f210485x491
T'shirt,Flokk bla kmiem,335,M521x523S36d00479x477S37800479x480S15a4e461x490S26506486x509S21100461x509
Ta Pinu (Loran),,1329,M586x555S11e20563x520S11e28415x525S28a1e441x469S13f28465x445S28a06528x471S13f20515x446S28a1c441x497S28a04539x495S22106574x482S22106431x482S15a18483x528S15a10510x527S20500499x540
Ta Qali,,1275,M530x535S1f210470x517S26600511x505S1f056515x466
Ta Xbiex,,1208,M535x513S10620514x487S1f210466x494
Ta_1 (Krl),"Give, Provide",1888,M528x535S15d39486x512S15d31505x511S2f900473x477S2b820489x466
TABIB,,89,M539x556S1571a502x538S37706478x540S13f11509x512S2ff00482x483S20800495x528
Tabib Loran,Doctor Loran,1296,M526x519S37706475x494S13f57503x489S20800491x482
Tabib_1 (Em),Doctor_1 (Em),1648,M525x524S15a57502x477S3780b476x493S13f57493x494S20800477x495
Tabib_2 (Em),Doctor_2 (Em),1649,M522x520S36d00479x480S18502465x487S20500476x509S20500512x508
Tablet (Lrn),,2139,M541x540S19d5a489x480S15d39483x517S2880e459x461S2880e468x476S20f00515x513
Taghha,Hers,299,M521x577S36d00479x533S34a00482x482S20321447x549S26601432x555
Taghhom,Their,2774,M523x523S20320477x508S2da05499x478
Taghhom,Theirs,305,M541x516S20320459x490S23404493x502S26806491x484
Taghkom,Yours,297,M535x516S20322465x496S26f00488x484S26706493x500
Taghna,Our,2775,M524x525S20312477x492S2d908486x475S20500504x514
Taghna,Ours,296,M527x517S20352473x500S2d908489x483S20500508x506
Taiwan (Loran),Tajwan (Loran),1385,M535x541S2ff00482x483S20311504x504S22e03516x522S20e00523x497
Tajjeb,Good,778,M508x512S1f540493x488
Talab_1 (Krl),"Pray, Beg, Ask for",1862,M530x527S15a10506x473S15a18479x473S20500493x483S23004505x509S23014471x507
Talab_2 (Krl),"Sign the Cross, Radd is-Salib",1863,M542x570S22d06475x517S30000482x483S15d02504x478S20500496x559S20500460x517S20500532x516S22d04492x502
Tar,Fly,571,M544x594S2ff00482x482S15d5f453x535S15d57521x536S23003506x549S23015466x547S2fb04491x588
TARBIJA,BABY,7,M517x528S15a36482x478S15a32490x472S26c22494x501
TARBIJA 01,,1226,M534x592S20500493x541S30120482x477S15a36507x551S15a32461x534S37806490x538S37806469x554S26522483x578S26526488x562S30d30487x495
TARBIJA 02,,1227,M518x607S15a32485x536S15a36489x563S30100482x477S20500496x549S26c22492x580
TARBIJA 03,,1228,M518x596S20500499x536S26c26489x569S15a32487x523S15a3a488x548S31500482x482S34310493x504
